macro_attempt_id	automation_id	micro_attempt_id	commit	parent_commit	timestamp_utc	family	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0129	position-union-0129	micro-0001	72a01a8a773f0562600a4a71f6948e466f78df56	1c9094bd1fd76fe66cd0847b22af934e7ebb4420	2026-08-16T10:11:18.235662+00:00	parameter tying	99.060000%	2032	keep	Union closest position groups 177 and 41	Family: parameter tying. Current retained frontier is 2,033 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 71 prior attempts in this family. The most recent accepted result is attempt-0128 (keep, 2033 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 177 and 41, with values 0.0004997810 and 0.0005369809 (difference 3.720e-05), preserves qualification using a multiplicity-weighted mean and yields 2,032 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.728e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0130	position-union-0130	micro-0001	c1b7c7cb98969b2fb9703a45b6f8f9057fa9eaf9	72a01a8a773f0562600a4a71f6948e466f78df56	2026-08-16T10:12:18.596800+00:00	parameter tying	99.060000%	2031	keep	Union closest position groups 383 and 265	Family: parameter tying. Current retained frontier is 2,032 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 72 prior attempts in this family. The most recent accepted result is attempt-0129 (keep, 2032 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 383 and 265, with values 0.0063178721 and 0.0063551543 (difference 3.728e-05), preserves qualification using a multiplicity-weighted mean and yields 2,031 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.920e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0131	position-union-0131	micro-0001	aec65439023bf76756b70a7a2780ef152d238700	c1b7c7cb98969b2fb9703a45b6f8f9057fa9eaf9	2026-08-16T10:13:20.657295+00:00	parameter tying	99.060000%	2030	keep	Union closest position groups 323 and 381	Family: parameter tying. Current retained frontier is 2,031 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 73 prior attempts in this family. The most recent accepted result is attempt-0130 (keep, 2031 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 323 and 381, with values 0.0139827719 and 0.0140219703 (difference 3.920e-05), preserves qualification using a multiplicity-weighted mean and yields 2,030 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.927e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0132	position-union-0132	micro-0001	ba22b9c508e224d1317d7f7bb67146ddabdeb7bc	aec65439023bf76756b70a7a2780ef152d238700	2026-08-16T10:14:22.748490+00:00	parameter tying	99.050000%	2029	keep	Union closest position groups 320 and 257	Family: parameter tying. Current retained frontier is 2,030 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 74 prior attempts in this family. The most recent accepted result is attempt-0131 (keep, 2030 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 320 and 257, with values 0.0212913547 and 0.0213306285 (difference 3.927e-05), preserves qualification using a multiplicity-weighted mean and yields 2,029 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 3.943e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0133	position-union-0133	micro-0001	33bed685f9893535e65586053cd2349b25d83587	ba22b9c508e224d1317d7f7bb67146ddabdeb7bc	2026-08-16T10:15:23.779549+00:00	parameter tying	99.060000%	2028	keep	Union closest position groups 287 and 322	Family: parameter tying. Current retained frontier is 2,029 parameters at 99.050000%, a +0.050000 percentage-point margin over 99%. There have been 75 prior attempts in this family. The most recent accepted result is attempt-0132 (keep, 2029 parameters, 99.050000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 287 and 322, with values 0.0022841841 and 0.0023236161 (difference 3.943e-05), preserves qualification using a multiplicity-weighted mean and yields 2,028 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.003e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0134	position-union-0134	micro-0001	6a1a7b46fc56051e726feb488cf22126fb2077d9	33bed685f9893535e65586053cd2349b25d83587	2026-08-16T10:16:24.799926+00:00	parameter tying	99.040000%	2027	keep	Union closest position groups 77 and 291	Family: parameter tying. Current retained frontier is 2,028 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 76 prior attempts in this family. The most recent accepted result is attempt-0133 (keep, 2028 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 77 and 291, with values 0.0007743728 and 0.0008143999 (difference 4.003e-05), preserves qualification using a multiplicity-weighted mean and yields 2,027 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.011e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0135	position-union-0135	micro-0001	20efd957f9e56b72075b14ac48f998d6221accf8	6a1a7b46fc56051e726feb488cf22126fb2077d9	2026-08-16T10:17:26.716485+00:00	parameter tying	99.040000%	2026	keep	Union closest position groups 434 and 430	Family: parameter tying. Current retained frontier is 2,027 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 77 prior attempts in this family. The most recent accepted result is attempt-0134 (keep, 2027 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 434 and 430, with values -0.0226544142 and -0.0226143077 (difference 4.011e-05), preserves qualification using a multiplicity-weighted mean and yields 2,026 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.051e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0136	position-union-0136	micro-0001	59e7dfffaebc372357fda74b8051d13a1c404f2d	20efd957f9e56b72075b14ac48f998d6221accf8	2026-08-16T10:18:28.649854+00:00	parameter tying	99.040000%	2025	keep	Union closest position groups 88 and 25	Family: parameter tying. Current retained frontier is 2,026 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 78 prior attempts in this family. The most recent accepted result is attempt-0135 (keep, 2026 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 88 and 25, with values -0.0134652304 and -0.0134247188 (difference 4.051e-05), preserves qualification using a multiplicity-weighted mean and yields 2,025 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.212e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0137	position-union-0137	micro-0001	77946cc4644784098317f94b7ca7e2efeaf4d767	59e7dfffaebc372357fda74b8051d13a1c404f2d	2026-08-16T10:19:30.762105+00:00	parameter tying	99.040000%	2024	keep	Union closest position groups 433 and 266	Family: parameter tying. Current retained frontier is 2,025 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 79 prior attempts in this family. The most recent accepted result is attempt-0136 (keep, 2025 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 433 and 266, with values 0.0180742983 and 0.0181164220 (difference 4.212e-05), preserves qualification using a multiplicity-weighted mean and yields 2,024 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.220e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0138	position-union-0138	micro-0001	7ae662d5a3e4ab9ccc6e8254cd014fa9b20cedfc	77946cc4644784098317f94b7ca7e2efeaf4d767	2026-08-16T10:20:32.905020+00:00	parameter tying	99.040000%	2023	keep	Union closest position groups 397 and 246	Family: parameter tying. Current retained frontier is 2,024 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 80 prior attempts in this family. The most recent accepted result is attempt-0137 (keep, 2024 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 397 and 246, with values 0.0131036239 and 0.0131458230 (difference 4.220e-05), preserves qualification using a multiplicity-weighted mean and yields 2,023 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.239e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0139	position-union-0139	micro-0001	ec5f7b214de40b37f662d65c0b5afea29792e1ae	7ae662d5a3e4ab9ccc6e8254cd014fa9b20cedfc	2026-08-16T10:21:34.398856+00:00	parameter tying	99.040000%	2022	keep	Union closest position groups 120 and 255	Family: parameter tying. Current retained frontier is 2,023 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 81 prior attempts in this family. The most recent accepted result is attempt-0138 (keep, 2023 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 120 and 255, with values -0.0020713275 and -0.0020289347 (difference 4.239e-05), preserves qualification using a multiplicity-weighted mean and yields 2,022 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.253e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0140	position-union-0140	micro-0001	c8cd024b90e506eeb207ecfcc69c859e487d99d5	ec5f7b214de40b37f662d65c0b5afea29792e1ae	2026-08-16T10:22:36.241254+00:00	parameter tying	99.040000%	2021	keep	Union closest position groups 34 and 304	Family: parameter tying. Current retained frontier is 2,022 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 82 prior attempts in this family. The most recent accepted result is attempt-0139 (keep, 2022 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 34 and 304, with values 0.0218262654 and 0.0218687933 (difference 4.253e-05), preserves qualification using a multiplicity-weighted mean and yields 2,021 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.263e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0141	position-union-0141	micro-0001	ce1248f6c8b1886f94775c30e5f8d279f7a9554d	c8cd024b90e506eeb207ecfcc69c859e487d99d5	2026-08-16T10:23:38.484668+00:00	parameter tying	99.040000%	2020	keep	Union closest position groups 463 and 138	Family: parameter tying. Current retained frontier is 2,021 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 83 prior attempts in this family. The most recent accepted result is attempt-0140 (keep, 2021 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 463 and 138, with values -0.0027563022 and -0.0027136749 (difference 4.263e-05), preserves qualification using a multiplicity-weighted mean and yields 2,020 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.457e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0142	position-union-0142	micro-0001	121180ea2bcf630b42ee0b74d97ab5f66c1d0dd3	ce1248f6c8b1886f94775c30e5f8d279f7a9554d	2026-08-16T10:24:40.668103+00:00	parameter tying	99.040000%	2019	keep	Union closest position groups 401 and 263	Family: parameter tying. Current retained frontier is 2,020 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 84 prior attempts in this family. The most recent accepted result is attempt-0141 (keep, 2020 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 401 and 263, with values 0.0116190100 and 0.0116635850 (difference 4.457e-05), preserves qualification using a multiplicity-weighted mean and yields 2,019 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.529e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0143	position-union-0143	micro-0001	bdf39180263dd718ec08c0948af2a798e069c806	121180ea2bcf630b42ee0b74d97ab5f66c1d0dd3	2026-08-16T10:25:42.284423+00:00	parameter tying	99.050000%	2018	keep	Union closest position groups 367 and 435	Family: parameter tying. Current retained frontier is 2,019 parameters at 99.040000%, a +0.040000 percentage-point margin over 99%. There have been 85 prior attempts in this family. The most recent accepted result is attempt-0142 (keep, 2019 parameters, 99.040000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 367 and 435, with values 0.0118183270 and 0.0118636144 (difference 4.529e-05), preserves qualification using a multiplicity-weighted mean and yields 2,018 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.559e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0144	position-union-0144	micro-0001	9b58b652ae20822c23989c22848a4ec082e70267	bdf39180263dd718ec08c0948af2a798e069c806	2026-08-16T10:26:44.315053+00:00	parameter tying	99.060000%	2017	keep	Union closest position groups 198 and 273	Family: parameter tying. Current retained frontier is 2,018 parameters at 99.050000%, a +0.050000 percentage-point margin over 99%. There have been 86 prior attempts in this family. The most recent accepted result is attempt-0143 (keep, 2018 parameters, 99.050000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 198 and 273, with values 0.0105306180 and 0.0105762091 (difference 4.559e-05), preserves qualification using a multiplicity-weighted mean and yields 2,017 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.569e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0145	position-union-0145	micro-0001	cd54ed03fe008777e037bf3048a823ea56392082	9b58b652ae20822c23989c22848a4ec082e70267	2026-08-16T10:27:46.372705+00:00	parameter tying	99.060000%	2016	keep	Union closest position groups 66 and 269	Family: parameter tying. Current retained frontier is 2,017 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 87 prior attempts in this family. The most recent accepted result is attempt-0144 (keep, 2017 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 66 and 269, with values -0.0117973350 and -0.0117516462 (difference 4.569e-05), preserves qualification using a multiplicity-weighted mean and yields 2,016 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.870e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0146	position-union-0146	micro-0001	cdac38472d83d738b974ec5dd9aa6c610e541744	cd54ed03fe008777e037bf3048a823ea56392082	2026-08-16T10:28:48.275791+00:00	parameter tying	99.060000%	2015	keep	Union closest position groups 382 and 182	Family: parameter tying. Current retained frontier is 2,016 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 88 prior attempts in this family. The most recent accepted result is attempt-0145 (keep, 2016 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 382 and 182, with values 0.0127391340 and 0.0127878338 (difference 4.870e-05), preserves qualification using a multiplicity-weighted mean and yields 2,015 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 4.944e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0147	position-union-0147	micro-0001	3a881425fe6ca1fc9481d4d37722233dc521b699	cdac38472d83d738b974ec5dd9aa6c610e541744	2026-08-16T10:30:05.297395+00:00	parameter tying	99.060000%	2014	keep	Union closest position groups 0 and 421	Family: parameter tying. Current retained frontier is 2,015 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 89 prior attempts in this family. The most recent accepted result is attempt-0146 (keep, 2015 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 0 and 421, with values -0.0223338176 and -0.0222843736 (difference 4.944e-05), preserves qualification using a multiplicity-weighted mean and yields 2,014 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.073e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0148	position-union-0148	micro-0001	24fb15cde002fd36f1d18915729077659649a2e5	3a881425fe6ca1fc9481d4d37722233dc521b699	2026-08-16T10:31:07.162061+00:00	parameter tying	99.070000%	2013	keep	Union closest position groups 136 and 285	Family: parameter tying. Current retained frontier is 2,014 parameters at 99.060000%, a +0.060000 percentage-point margin over 99%. There have been 90 prior attempts in this family. The most recent accepted result is attempt-0147 (keep, 2014 parameters, 99.060000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 136 and 285, with values 0.0092705246 and 0.0093212547 (difference 5.073e-05), preserves qualification using a multiplicity-weighted mean and yields 2,013 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.174e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0149	position-union-0149	micro-0001	e10ec8fcc0f53c2daee02a9f6477800b8626b9e1	24fb15cde002fd36f1d18915729077659649a2e5	2026-08-16T10:32:08.862700+00:00	parameter tying	99.070000%	2012	keep	Union closest position groups 210 and 256	Family: parameter tying. Current retained frontier is 2,013 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 91 prior attempts in this family. The most recent accepted result is attempt-0148 (keep, 2013 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 210 and 256, with values -0.0013240703 and -0.0012723338 (difference 5.174e-05), preserves qualification using a multiplicity-weighted mean and yields 2,012 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.179e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0150	position-union-0150	micro-0001	874d462b7f01be08564900be7bdb3ab51cc28a11	e10ec8fcc0f53c2daee02a9f6477800b8626b9e1	2026-08-16T10:33:11.330128+00:00	parameter tying	99.070000%	2011	keep	Union closest position groups 295 and 422	Family: parameter tying. Current retained frontier is 2,012 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 92 prior attempts in this family. The most recent accepted result is attempt-0149 (keep, 2012 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 295 and 422, with values 0.0098234033 and 0.0098751895 (difference 5.179e-05), preserves qualification using a multiplicity-weighted mean and yields 2,011 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.235e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0151	position-union-0151	micro-0001	a993175c98baab3090a1e1c695d44b161ab5807b	874d462b7f01be08564900be7bdb3ab51cc28a11	2026-08-16T10:34:13.431091+00:00	parameter tying	99.070000%	2010	keep	Union closest position groups 58 and 97	Family: parameter tying. Current retained frontier is 2,011 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 93 prior attempts in this family. The most recent accepted result is attempt-0150 (keep, 2011 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 58 and 97, with values -0.0096865334 and -0.0096341819 (difference 5.235e-05), preserves qualification using a multiplicity-weighted mean and yields 2,010 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.288e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0152	position-union-0152	micro-0001	fb8a56e19972b92e15ad16d6aba3886b3a3d0689	a993175c98baab3090a1e1c695d44b161ab5807b	2026-08-16T10:35:15.271277+00:00	parameter tying	99.070000%	2009	keep	Union closest position groups 262 and 289	Family: parameter tying. Current retained frontier is 2,010 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 94 prior attempts in this family. The most recent accepted result is attempt-0151 (keep, 2010 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 262 and 289, with values 0.0100165671 and 0.0100694429 (difference 5.288e-05), preserves qualification using a multiplicity-weighted mean and yields 2,009 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.315e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0153	position-union-0153	micro-0001	b98684ebc65fc877c046dd54b334e011ba362ac0	fb8a56e19972b92e15ad16d6aba3886b3a3d0689	2026-08-16T10:36:17.804415+00:00	parameter tying	99.070000%	2008	keep	Union closest position groups 144 and 79	Family: parameter tying. Current retained frontier is 2,009 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 95 prior attempts in this family. The most recent accepted result is attempt-0152 (keep, 2009 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 144 and 79, with values 0.0020982460 and 0.0021513964 (difference 5.315e-05), preserves qualification using a multiplicity-weighted mean and yields 2,008 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.347e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0154	position-union-0154	micro-0001	a528b5a665fcf5bb96364cdd2aaf669cd1c5e6be	b98684ebc65fc877c046dd54b334e011ba362ac0	2026-08-16T10:37:19.886622+00:00	parameter tying	99.070000%	2007	keep	Union closest position groups 393 and 122	Family: parameter tying. Current retained frontier is 2,008 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 96 prior attempts in this family. The most recent accepted result is attempt-0153 (keep, 2008 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 393 and 122, with values -0.0087742284 and -0.0087207556 (difference 5.347e-05), preserves qualification using a multiplicity-weighted mean and yields 2,007 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.358e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
attempt-0155	position-union-0155	micro-0001	d513fa1243c2edfb23981c10e7978dc354d89a5d	a528b5a665fcf5bb96364cdd2aaf669cd1c5e6be	2026-08-16T10:38:21.368545+00:00	parameter tying	99.080000%	2006	keep	Union closest position groups 319 and 7	Family: parameter tying. Current retained frontier is 2,007 parameters at 99.070000%, a +0.070000 percentage-point margin over 99%. There have been 97 prior attempts in this family. The most recent accepted result is attempt-0154 (keep, 2007 parameters, 99.070000%); the most recent failed result is attempt-0075 (discard, no parameter count parameters, no score). Hypothesis: the one-parameter, parameterization-preserving union of current positional groups represented by coordinates 319 and 7, with values 0.0034688686 and 0.0035224482 (difference 5.358e-05), preserves qualification using a multiplicity-weighted mean and yields 2,006 parameters. Candidate ordering is ascending current absolute group-value difference with previously nonqualifying exact pairs excluded. This is more informative than the nearest untested alternative (difference 5.434e-05) because it is the eligible minimum-distortion merge. The official runner alone accepts or rolls back. Stop after exactly one micro-trial or immediately on error. Compute budget: one checkpoint migration, one official verification, and two minutes wall-clock.	0	0
